date,username,fulltext 
2022-03-03 04:32:15,buburayamieayam,"Pas mau urus administrasi ditanya sm susternya, “mbak walinya mana ya? Untuk urus administrasi” aku pas jawab susternya tbtb nangis kejer… ku blg “sendiri sus” trs susternya “mbak disini dulu aja tenangin diri dulu soalnya sampean masih lemes”"
2022-03-03 04:23:43,Windy_bert,"@ProfesorZubairi Yang Uzur, Humoris dan Jam Terbang Tinggi dok 😀
Kalau dokternya terlalu serius kita jadi ragu buat jujur masalah keluhan juga jadi malas sembuh 😂"
2022-03-03 04:13:27,Tatayoo2,"@karirfess @_djoeragan Di rmh nenek gua, art dibayar 6jt sebulan, susternya 8jt, udh kek gaji sarjana wkwk"
2022-03-03 04:10:32,yuulll16,"@ohmybeautybank Tanteku jg pernah kondisi persis kek gini banget, ternyata dia bermasalah di air yg di pki buat bilas Miss v nya itu. Sebaiknya ke dokter aja dan klu tanteku itu Miss v nya d periksa langsung sama dokternya biar kasi penanganannya jg lebih akurat. Cpt banget sembuhnya"
2022-03-03 03:57:08,thataxxwl,"@ZOO_FESS Bawa ke vet langsung nder. Kucingku begini, eh taunya kena panleu. Jgn dichat doang dokternya"
2022-03-03 03:50:26,rdtyaaw,"Plssssss kalo pada mau vaksin jan lupa pake baju yg gampang, ni karna w ud lama ga ke secebede niat lah pake koko denim zara yekan, eh pas nyampe susternya. Pak coba digulung smp pangkal bahu *gabisa, coba kerahnya di geser (bisa tp susah bgt n ribet) 😭😭😭😭 https://t.co/NPyjsAPd9q"
2022-03-03 03:47:37,mrharpot,"punya temen rl yg selalu tanyain kenapa si lu tiap minggu ke drg? keknya masalah gigi lu banyak deh. trus pas gua buat sg keliatan gigi sama mulut dia ngrep kok gigi lu keliatan rapih siii?
""trus maksud lu gua sama dokternya NGTD AJG 🙂"""
2022-03-03 03:45:49,heni_yushika,kenapa ya kalo sakit dokternya pasti ngomong gejala tipes keknya org kalo tipes bbnya pd turun gua mah segini segini aja
2022-03-03 03:44:54,ZOO_FESS,"Zoo kalo kitten muntah lendir berbusa warna kuning itu kenapa ya? Barusan udah dari dokter kok, sama dokternya belom dibalas chatnya, masih lincah tp gamau makan😭"
2022-03-03 03:31:16,ourjennie_,"@eristrwbrry @Askrlfess boleh kak, di depok klinik drg rona. itu dokternya tanteku sendiri. kalo mau nanya² bisa dm aja karena aku sampe skrg masih pasang behel disana."
2022-03-03 03:31:10,virasatque,tp lu pernah ga mata lagi bengkak pas priksa malah di pencet sm dokternya
2022-03-03 03:29:15,oiyaaaliyaa,"RT @memekriot: Baru tau ada banyak kejadian pasca kelahiran yang namanya ""husband stiches"" Atau ""jahitan untuk suami"". Ini dimana ibu melah…"
2022-03-03 03:13:49,ditendangmama,"Berobat ke dokter, guanya sembuh dokternya sekarat"
2022-03-03 03:02:07,shuacrumbs,@Chocowaffle08 Bener jugaa:( tapi setidaknya dijadwalkeun gitu atau gak manggil dokternya buat di swab🥴😵
2022-03-03 02:55:13,atseeun,"@wonfyil engga, dokternya minta banget di bawa pulang 😭"
2022-03-03 02:49:53,kuroxxi,@mollyzra @afrkml Haaa pantes wkwk karena dulu vertigo ku kata dokternya bukan pengaruh dari telinga 😂 makasih ya mba udah bantu jawab 🤗
2022-03-03 02:39:03,yourgoodbae1,"1bulan gw tidak boleh enak2 selaam proses recovery sunat nya. 

Tp kalo morning wood gpp kata dokternya. 
Baiklah, jd ntar hari ke 31 langsung terakumulasi tuh lendirs semua 😭😅😅"
2022-03-03 02:28:21,ifairycore,"hadah, sakit tenggorokan sampe gabisa nelen, mana kata dokternya gue kaga dibolehin ngomong dulu anjenggggggg"
2022-03-03 02:28:02,cxlingy,"@ohmybeautybank Kak aku saranin kamu ke dokter spesialis kulit dan kelamin, takutnya nanti malah isk atau infeksi saluran kemih. Kamu pilih aja dokternya yang cewe nder"
2022-03-03 02:16:49,Raycliff241,"@ProfesorZubairi Komunikatif. Karena itu bisa menjadi salah satu bentuk membangun relasi yang baik antara Dokter dengan Pasiennya, sehingga dengan demikian bisa menciptakan kepercayaan yang tinggi dari Pasien ke Dokternya. Relasi itu penting. Komunikasi jalan membentuk relasi."
2022-03-03 02:12:57,Ri_ichii,RT @flctyyeol: Kasian susternya wkwkwk
2022-03-03 02:10:00,ZammilaA,"@GengsiSelalu Sbnernya bnyak kok yg lebih dr aku profesinya yg nonton ic ini. Sbenernya dr awal andin di diagnosa pre eklamsia udh ketawa duluan,krn tindakan dokternya cm cek tensi doang. Alhamdulillahnya stlh ganti penulis baru kadar protein urine di cek jg jd msh bisa diselamatkan wkwk"
2022-03-03 02:05:11,andriekaryadi,"@noe_roelz Hwaa.. Duluan dia yg uyel-uyel bisa. Kalo udah kenal dia meluk, puk puk punggung trus ditutup dgn sun kepala. Itu dokternya udah pada kena. He just wanna give all the love he has to everyone.

Tinggal aku yg gelagepan 😫"
2022-03-03 01:59:40,danskidn,@shassimii Itu kamu gak di cikarang kah tas? Nyari dokternya tuh rekomendasi orang?
2022-03-03 01:54:28,hallojessee,"teman2 kantorku bilang.. jess , km kmarin kok bisa sih nggk hilang indra penciuman.. ini malah hilang ingatan wkwk 

Ngakak dong seruangan.. 
ya mau gimana, disuruh happy kan biar CT nya langsung negatif, nggak boleh setress sama dokternya. 😂

Gmana pengalamanmu waktu kena?"
2022-03-03 01:52:40,raachun,Mau check up dokternya malah gak praktek lagi
2022-03-03 01:34:23,atiiati,"@ohmybeautybank Ke dokter dong, biar bisa dilihat juga sama dokternya. Yg dimaksud dinding luar itu juga belum tau apa kan, labia mayora? labia minora? atau bagian pubic?

Udah paling bener ke dokter aja."
2022-03-03 01:30:55,Denggung,"Di rumah sakit banyak tabung oksigen, tapi waktu aku sesek napas, aku bilang sama susternya, aku cuma butuh kamu. soalnya kamu oksigen aku"
2022-03-03 01:04:03,andri000me_40,03/03/2022 09:00:31 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:03:49,andri000me_40,03/03/2022 09:00:25 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:03:19,andri000me_40,03/03/2022 09:00:22 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:02:26,andri000me_40,03/03/2022 09:00:17 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:01:46,andri000me_40,03/03/2022 09:00:12 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:01:13,andri000me_40,03/03/2022 09:00:09 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:00:43,andri000me_40,03/03/2022 09:00:04 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-03 01:00:22,KdramaAddicted1,"@sooyaaeonni produk dokternya apa om? awal kuliah bbrp waktu lalu aku sempet ngalamin.mandeg Natha**, trus ke produk kekoreaan2 gitu,Ajur wes.. bruntusan merah2. bintik2 gitu 😭. kata kawan2,kl stop dokter, kudu pelan2,satu2. bbrp bulan.kl langsung stop, ganti lain, kulitnya ""kaget"""
2022-03-03 00:33:23,ayiimenulis,@mencarikutu Susternya ketiduran 😂
2022-03-03 00:29:11,skinsofun,Sebenernya hiro belum lewat guys.. Tp kata dokternya.. Ya kita berusaha aja dan tunggu waktu 🥲 tp ttp ga tega aku
2022-03-03 00:20:04,tintedgloss,ya allah semoga hari ini kelapa gading enggak banyak antrian ya 😭 ini dokternya udah tepar banget rasanya mau tumbang
2022-03-03 00:11:25,anginmei,Pagi2 telemedicine dokternya tydack ramah bikin mood turun
2022-03-03 00:08:54,ireongyogam,@yourpetsfess coba wa dokternya dulu nder buat penaganan pertama
2022-03-03 00:06:55,tiyasey,"@uarmyhobee YaAllah Hoyaa 😭 dokternya pas awal streril kok ngga ngasih tau kalo ada kemungkinan kesangkut jadi ngga diambil semua
Cepet sembuh Hoyaaa"
2022-03-02 23:56:21,yosep_far,"@ProfesorZubairi Saya juga sering bertanya klo mau periksa sesuatu ada dokter yang direkomendasikan enggak? Kalimat yang keluar pertama seringnya ""ini aja nih, dokternya enak. Konsultasi nya nyaman, enak ngobrolnya juga"""
2022-03-02 23:51:20,karirfess,"kr! kalian kalo mendadak sakit pas mau kerja, bikin surat dokternya gimana? aku mules banget lagi haid :("
2022-03-02 23:46:22,piiluss,"@ProfesorZubairi Saya suka dengan dokter yang ketika kita masuk ke ruangannya, kita disapa ramah, terus dia mendengarkan dengan seksama, dan pemeriksaannya detail. 

Bonus: dokternya gak pelit tips + ngejelasin diagnosanya jelas."
2022-03-02 23:41:04,goodnessmaycome,"@ayarebahan @ohmybeautybank Pake dong. Kerasa banget bedanya kalo di aku, tapi sebelum ambil krimnya konsul dulu aja di dokternya langsung nanti direkomendasiin krim yg sesuai. Konsultasinya gratis kok 😀"
2022-03-02 23:40:33,rizqarvirena,"@BandoAlfahri Super mules hrs dijalani krna memang bgitu proses melahirkan spontan.pengalaman saya sendiri, udh gak tahan mulesnya wktu dipembukaan 6-10. menit² mau brojolin bayi, sya sampai bilang ke perawat minta ganti bidan aja yg bantu persalinan krna dokternya kelamaan datang😁"
2022-03-02 23:19:00,alyakmila,Gais wkwk ini cara biar dpt obat covid tuh apakah aku harus telemedicine sama dokternya dulu??
2022-03-02 22:58:01,khnnissaaa,Udah buat janji dari kapan tau eh dokternya tiba tiba ga bisa mana jadwalnya padet banget lagi ga dikasih pilihan yg lain
2022-03-02 22:54:01,Afifna,"Kemarin ke drg, selama proses tindakan dan treatment dokternya ngga berhenti-henti bilang, “ya ampun ini mulutnya kecil banget.”"
2022-03-02 22:38:24,JINGGA_AGUSTUS,"Dokternya baik banget nawarin buat liat heacting, malah ku panggil mbak....grogi saiyaaa"
2022-03-02 22:32:59,katsunyakak,"Sakitnya tambah parah, hari ini libur praktek dokternya karena tanggal merah 💔😭"
2022-03-02 22:31:20,distrbu,"@ethereallgreen Apakh ini km ngetiknya yg kea ketik apus ketik apus sejam, tp dokternya bener2 fastresp jdnya lu deg degan parah gt?"
2022-03-02 22:29:40,TheRandomMania,"Waktu ke rumah sakit, dokternya bingung setengah mati pas meriksa gw. Karena pas di periksa denyut jantung gw pake stetoskop, yang terdengar hanya namamu"
2022-03-02 22:20:23,ima_imu88,"Diiihhh lupa ya lagi di RS,,, ya dokternya lah G 😮‍💨 https://t.co/YgUkS8tWzl"
2022-03-02 22:11:04,drrylndz,"@bmngpr @Askrlfess kalo aku dipuskesmas deket rumah kak,nanti itu masuk keruangan yg buat hamil hamil itu,trs kalo udah ketrmu dokternya bilang aja kalo blm haid brp lama nanti diperiksa tensi sama perutnya habis itu suru tes urine disitu juga,hasilnya langsung keluar gituu"
2022-03-02 22:03:15,AdthAdithyA,"yang masih punya orang tua (sukur² masi tinggal bareng) dan kebetulan sedang rutin konsumsi obat medis tuk penyakitnya, ingetiin.. pastiin Bokap / Nyokap Lu jangan lupa minum tu obat sesuai anjuran...
bgitu juga dengan kontrol ke dokternya."
2022-03-02 21:55:50,Bigfluffybunny,"Kemarin aku swab hidung untuk yang ke enam kalinya, dan baru kemarin aja rasanya tuh sakit banget sampai reflek dorong tangan dokternya dan jadi berasa agak kecolok. Apa karena sedang pms ya? Aku pun facial waktu pms rasanya jd sakit bgt muka;' pdhl biasanya ga sakit"
2022-03-02 21:25:16,ripensoul_V,@_alphabxxtis Katanya sakit gigi adalah jenis sakit yang paling mengganggu. Jadi dokternya... ke rumahmu?
2022-03-02 19:16:54,oishiepelhani,"@nongghanna Komen andalan pak dok klo Sea flirty: ปวดหัว Wkwkwk 
Masalahnya lg ini dokternya yg B sgsiqjaoka 🥲"
2022-03-02 19:05:10,czeneolee,mau cerita aj. td kn ak ad skills lab prosto. dokternya minta jm 18.30. tp kok jm 1 dokternya ada di zoom(?) biasanya kn ak g bobo siang. Nah ini kok bobo siang https://t.co/biYmjCgRqn
2022-03-02 18:59:56,ashalyz,"RT @myjjaksarang: Kamu bisa aja pake cara lain kayak pelukan, ciuman, dan saling bertukar saliva."" 

Kdj natap horor dokter di depannya. Da…"
2022-03-02 18:44:24,eteurrnity,"@childenim Iya chouji ke sumeru kayaknya, dokternya ini meninggal karena efek samping obat dri naku weed. Aku pernah nemu surat kepala desa yg isinya jelasin klo dia tuh dokter yg udah tergila gila buat nyari obat yg bisa bantuin warga di yashiori gitu.."
2022-03-02 18:42:31,childenim,@eteurrnity Kalo Chouji tuh dia pergi naik kapal sama Fatui buat ke Sumeru bukan sih? Kalo dokternya kemana?
2022-03-02 18:39:12,arabgemay,Tidak dibiarkannya dokternya istirahat-~ https://t.co/v9YO26dfrW
2022-03-02 18:36:44,ayatojijie,"@subbasepmf Sampe 3 hari. Aku lupa nama hiddent quest nya apa

Kek ada dokter dokternya gt. Ntar lux chest nya agak jauh dari tempat itu."
2022-03-02 18:31:59,meytasari27,"@jembermfs Gabisa di perkirakan kalo dokternya ga liat langsung🙏🏻
Harus dicek dulu tau harga ya setelah operasi🙏🏻"
2022-03-02 18:29:31,ininnawa__,dokternya kasi obat tidur tapi sayanya ga bisa tidur sampai skrg.
2022-03-02 17:59:03,mengheh,Ok ternyata dokternya gada jadwalnya buat hari ini (...) terpaksanya sabtu
2022-03-02 17:26:45,anspwer,"@kchuuya yaampun parah, kok bisa ya kelupaan dokternya kenapaa 😭"
2022-03-02 17:19:14,belasfr,"@hepiiimi @ohmybeautybank Kalo itu aku gatauu, coba tanya dokternya aja kalo konsul ya. Bisa kok, ada yg aku beli deket rumah, tunjukin resep di aplikasi halodocnya ajaa"
2022-03-02 17:19:10,adri_surcen,"Proud to say semua case dah kelar dibikin, minicex jg dah kelar 1, tinggal 2 minicex yg emg belom dikasih sama dokternya. Referat jg dah maju

GAS INI TOLONG DIKELARKAN 4 ILMIAH SUDAH SIAP MAJU TAPI GA MAJU2 🥲"
2022-03-02 17:11:04,kchuuya,"@anspwer serem banget emang, bayangin aja aku cabut geraham dokternya lupa pakein bius, lemes banget. untung masih idup t____t"
2022-03-02 17:10:27,farahfadhs,"Dokternya sampe bilang aku tuh sebenernya ga butuh obat, aku butuh pulang."
2022-03-02 16:58:30,kwacibersabda,"@exfangirltobat kalo syarat vaksin cuma harus sehat aja kok bel nanti disana dicek juga sama dokternya. oiya kadang ada vet yg syarat utk steril tuh harus uda vaksin duluu, kucingmu kira2 umur brp bel? kalo uda setahun keatas kayaknya cuma vaksin yg sekali setahun itu aja dehhh"
2022-03-02 16:26:25,boo_vya,GUE NYARI NYARI DIA TERNYATA DIA DOKTERNYA TOH… https://t.co/HNbmQmjkrO
2022-03-02 16:25:11,mogilix1,"@aiyenmint Follow me back ya kak, as dokternya stay✨"
2022-03-02 16:24:37,safaracathasa,"Long Tail udah steril tapi masih menanggapi undangan Blue Eyes 😭😂 

Kata dokternya emang sampse sebulan setelah steril, masih ada sisa spermanya di dalam badan, jadi emang harus tetep dipisahin. Untungnya api badan Long Tail lebih pendek dari Blue Eyes, jadi ga sampe emang https://t.co/k3aAXVeiII"
2022-03-02 16:18:48,pacarical,"Demi, sampe skrng masih bingung banget itu aku sakit apa. Kata dokternya aku kena flu berat. Tapi aku ngerasanya lebih dari itu. Dan kata temenku yg ngerti 'alam lain'... Ada yang mau masuk ke aku dan nggak cuma 1 tapi ada 3 sekaligus dan yang dri dalam ku berantem sama mereka."
2022-03-02 16:18:07,_gamjadowrey_,"@convomf confident! soalnya kata dokter, gigiku rapih sampe dikasih jempol juga karena gaada yang bolong!! aku ngerasa keren banget soalnya dokternya ini langganan keluarganya om ku dan dia juga katanya jarang muji gigi orang hshsh waktu itu rasanya aku udah sampe bulan alias seneng bgt😆"
2022-03-02 16:17:02,bocahbaik_,@hannsymm @LavernaDrose @ohmybeautybank Mjb kalo berobat buat liat jamurnya gitu kita harus ngangkang ya trs diliat sm dokternya gitu (?)
2022-03-02 16:12:06,andri000me_40,03/03/2022 00:03:26 Nano Energizer Dokternya MesinNano Energizer Dokternya Mesin
2022-03-02 16:11:14,Cody14072143,"@RealSelf_TheOne @AmaliaCandraya1 @imronbiz @Nizah_Sonata Senin kmrn anak saya dioperasi... Dokternya suruh saya banyak berdo'a... Dikatakannya bahwa, keberhasilan operasi dan kesembuhan kuasanya Alloh SWT."
2022-03-02 16:07:41,secndila,@limerencegyu Makasih Kak Kikaaaa🥰 ada Kak tp gejala sedang aja kata dokternya. Jaga kesehatan terus ya Kaaak💕
2022-03-02 16:07:38,ameliarhmynt,Bahkan dokternya udah di bantu sekitar 4 pendamping dokter di dalem ruangan saking mungkin banyaknya hewan yang diperiksa daritadi
2022-03-02 16:04:08,koxlor,@addicvty dah tutup dokternya?
2022-03-02 16:00:52,capedirem,@animalfess2 Coba dikonsultasikan sama dokternya deh biasanya tergantung kutunya parah nggak sama tergantung dokternya juga
2022-03-02 15:59:13,CaIilsta,"@nctjio bener banget, sedegdegan itu.. untung gua dibius setengah aja... sampe kata dokternya jangan panik ini mah mirip sesar, jadi kalo semisal sesar kamu gak kaget TAPI TETEP AJA"
2022-03-02 15:56:43,kuncuphati,"@keadiIannya ⠀
ㅤㅤAkhirnya untuk pertama kalinya, ia meringis. Mungkin dia harus mencuci kainnya sebelum susternya datang...? Kalau ditanya lebih jauh, 'kan ... berbahaya.

ㅤㅤSylvia terkekeh pelan mendengarnya. ""Aku hanya menggunakannya di beberapa sandiwara. Terkadang aku lupa

ㅤ➥"
2022-03-02 15:55:52,CaIilsta,"@nctjio dokternya ngobrol kok, tapi emang sepi banget terus dingin banget😭😭 sampe mengigil, kan gua telanjang ya mian ini mah beneran 😭"
2022-03-02 15:53:42,affcksi,"@convomf ngga bahaya sih, tp klo masih 1/2 gtu mnding gausah dipakein kacamata, klo ga pake waktu lagi baca, belajar, SAMA KLO LAGI PAKE PENGGARIS😭😭 soalnya dlu kata dokternya klo dipake sering sering malah nambah"
2022-03-02 15:53:28,Brown_eyesbaby,"@LavernaDrose @ohmybeautybank Iyaa ruam gitu merah bentol2 kecil trs bentuknya lingkarang biasanya
Gatel banget itu rasanya
Kmrn aku kaya gini panik bgt sampe nangis 🥲trs dijelasin sm dokternya kalau ternyata 8 dr 10 wanita tuh pernah ngalamin
Makanya disarankan jgn pake CD ketat dan jangan lembab"
2022-03-02 15:48:46,binjeuz,"BESOK J DERMATOLOGIST MAKAN GRATIS LG ASIK, SECARA DUA DOKTERNYA UDH AYANG-AYANGAN🥰

#ThirtyNineEp5"
2022-03-02 15:45:34,youngro_,"@aaayeeeeeee @yourpetsfess Terus tadi ibuku dikirimin gitu foto kucingku sama dokternya
Dari sini jelas dia bukan ketabrak, karena keadaan tulang2nya waktu di rontgen baik banget, tapi dokternya juga bingung kenapa.
Karena jaringan di kulitnya mati dan tipis di potonglah😭"
2022-03-02 15:40:22,maniarosin,@kucingtertidur Emm mahal ya dokternya berarti wkwk
2022-03-02 15:40:17,pwengacara,SEMOGA DOKTERNYA GABOSEN LIAT KEANEHAN AK☺️
2022-03-02 15:37:44,bvtterflo,@yourpetsfess keknya gede banget itu. kata dokternya harus rutin check up lagi kah ?
2022-03-02 15:37:24,flexingryu,"@aiyenmint ih kerenbgt dokternya stay, definisi ketemu dokter cinta karena jadi korbannya bangchan nih dok hadu gmn ya😭😭"
2022-03-02 15:33:15,Andilianifp,"@yuhanday iya harusnya, cuman emang gak di kasih sih sama dokternya, udh gak butuh Karna  gejalanya udh membaik dan gak parah.."
2022-03-02 15:27:04,fauzziahUlfah,"Bb turun , baguss kata dokternya 🤣"
2022-03-02 15:26:23,haediw,"@MataHaeRi iyah kak udah,cuma disuruh sering bersihin giginya,katanya gak sariawan dicurigain dia makanin cicak sih,kata dokternya takut dia makanin tikus atau cicak jd bikin bau nafas😩"
2022-03-02 15:20:43,_jungzjaehyun,@jnnrbi Biar asupannya cukup kan ayang kata dokternya. Btw nama dokternya mirip ya wkwk
2022-03-02 15:19:17,betterfox1,"Wkwkwkkw masi keinget gegara resleting rusak pas mcu tadi pagi, dibilangin sm dokternya ""kamu eksibisionis ya?"". Yaampun dok apa yg mau dipamerin dr si kecil mini ini 😔"
2022-03-02 15:08:40,aetherasaur,@urfakeboss Dokternya aja kaget waktu periksa
2022-03-02 15:08:29,krisna_yog1,@bntngkecill Dokternya ganteng ga?
2022-03-02 15:03:19,inizuwayaaa,@isntcprn @KIDDIEPlES @buterflues @zh_araa Dokternya ada yg ganteng ga kiii?
2022-03-02 14:53:24,dwikyota,"Sebulan udah tiga kali ke dokter. Pagi tadi yg ketiga. Beruntung dokternya ga mahal dan baik. Dia juga meminimalisir penggunaan antibiotik &amp; dikasih resep herbal. Alhamdulillah

Buat yg sedang, sudah, &amp; belum sakit, makan &amp; badannya dijaga ya. Ga enak tiduran terus"
2022-03-02 14:52:39,elysioness,"RT @myjjaksarang: Kamu bisa aja pake cara lain kayak pelukan, ciuman, dan saling bertukar saliva."" 

Kdj natap horor dokter di depannya. Da…"
2022-03-02 14:50:31,Njelaja7,@cikukiiiii Kata dokternya tremor krn apa? Smpe skg masih ga?
2022-03-02 14:49:26,hokicokie,@oran9e__ Kalo gitu kayanya harus coba kontrol dulu ngga si kacann? Terus coba tanya sama dokternya kalau berenti atau mulai pelan pelan lepas dari obatnya boleh apa engga ngga sih? Siapa tauu ada solusi atoga udah bisa dikurangi dosisnya. Denger lagu juga kacan kalo mo tidur di set tapiii
2022-03-02 14:47:15,meanthink_,"Tadi ke dokter mata terus kata dokternya ini alergi, tapi gatau alergi apa kata dia. Harus cari tau dulu alergi lah ko lahhh"
2022-03-02 14:46:12,jijellythinker,@happyforrryouuu awas kamu suka sm susternya
2022-03-02 14:45:55,barudakspapi,"sumpah dia sekrempeng itu dulu, disuruh beli weaning sama dokternya.. pas sampe rumah malah semua makan dicoba, termasuk rc maine coonnya utopolo saat itu...

Kuat y giginya"
2022-03-02 14:43:40,tukangjulidni,@ssmyggv @bestaypickaw @kochengfess Klo ke vet pasti dokternya udh nga kaget krna saking banyaknya yg kena kasus ini grgr mkanannya bolt.
2022-03-02 14:39:50,anitaeviani,"Kucingku termasuk yg kalem pake baju, sampe dokternya gsk percaya. Wkwk. Bahkan kalo ada orang yg liat, sampe pada salfok dengan wajahnya..wkwk https://t.co/2o0ukPvJTz"
2022-03-02 14:38:37,thanatleee,@kvngminaa tergantung saran dokternya ya
2022-03-02 14:38:05,persepuone,@bettybanget dokternya gak bisa jawab jadi bete
2022-03-02 14:30:02,miss_deactivate,@SOERYAWAD1 Susternya jangan lu bawa pulang ki...cc @Ngelarazz nanti ngambek
2022-03-02 14:25:15,russhussruss,"Abis maghrib ke klinik faskes 1, agak tekejood kok tetiba dokternya cwk biasanya cwk
Stlh blg keluhan, dokternya ngomong ""oh itu hormonnya tu"" 
Hampir sa jawab ""iya kan dok, hormon. ESTROGEN SUGOOOIII"" Mengingat malu, ga jd sa lakukan🙉

Tapi serius bah, ESTROGEN SUGOOOIII😭"
2022-03-02 14:24:27,StopPlandemit,RT @SuryadiGatot: @otsuzo @StopPlandemit Komorbid enggak nya beliau yg pasti semua sdh atas ref dokternya . Fakta nya dahulu emang kalau yg…
2022-03-02 14:24:04,drumbrisix,"@AgustBabyD Engga, soal nya ga ketauan dokternya 😂😂😂😂"
2022-03-02 14:20:34,Aliicelyla,"@kochengfess Enggak nderrrr, tapi tergantung dokternya si biasanya"
2022-03-02 14:16:36,SuryadiGatot,"@otsuzo @StopPlandemit Komorbid enggak nya beliau yg pasti semua sdh atas ref dokternya . Fakta nya dahulu emang kalau yg komorbid kan emang boleh gk di vaksin. Tp knp sekarang diprioritaskan bahkan Ibu hamil juga ? . Anak2 juga. 
ada apa ini ?
Kalau dgn Vaksin mnjdkna Tubuh sehat sih ok. tpkan ? https://t.co/e73wODL5ph"
2022-03-02 13:58:31,SOERYAWAD1,"@sayid__machmoed Lakalantas. Sdh tindakan medis terbaik dr tim dokternya, bib"
2022-03-02 13:54:22,BagusRadhamH,"@kalbunde Coba tanya dokternya
Apa yg didapat dari baca 10 jurnal/hari tapi solat 5 waktu/hari tidak dilaksanakan ?
🤔"
2022-03-02 13:53:34,deviaaanaeee,"@BTS_twt tadi aku check up lg kedokter tentang sakit yang lagi aku rasain dokternya bilang mungkin ada tekanan dan overthinking sampai bisa jadi kamu kena depresi tak terhindar trs aku mau mulai cerita sama satu rekan kerja yg menurut aku baik eh respon nya ""lu depresi kenapa anjay ☺️"
2022-03-02 13:52:48,bamubuy,Antri dari jam set 4 tra 3 jam nunggu dokternya telat dateng pas ditinggal makan kelewat.... https://t.co/ev6Lb0YSpC
2022-03-02 13:52:21,shinetagonie,"kalo udah nemu pelayanan yg bagus ntah kenapa balik dari kliniknya tuh rasanya seneng wkwkw ga kaya yg udah udah pegawainya juteklah dokternya judes lah ampunn, makanya seneng kali ini🤣"
2022-03-02 13:49:55,shinetagonie,"mau cerita, abis dari sini awalnya mau konsultasi dulu ternyata bisa langsung sekalian treatment. senenggg banget ketemu dokternya soalnya baik bangett ngomong lembut terus dijelasin sejelasjelasnya. terus pelayanannya juga aaak bagus pegawainya baik ramah banget sama kaya doknya"
2022-03-02 13:47:31,noyusimi,"@Beckhiyam @dissydc Kalo pas 6 bulannya tinggal berapa hari lagi?
Coba tanyain aja ke dokternya yam."
2022-03-02 13:45:41,anrumy_,"Dokternya udah waswas pasiennya bakal ga bs tidur karena nyeri. 

Eh ternyata pasiennya kebal. Ga ngerasa nyeri samsek. Wkwwkk"
2022-03-02 13:43:10,organginjal,@nunathing yaa besok besok kalo dokternya jadii haha
2022-03-02 13:34:00,sungbri_,"Gigiku akhirnya dicabuttt! Semoga bulan depan akar giginya udah keluar yaa, tadi kata dokternya belum bisa cabut akar karena belum keluar.. tapi ga papa yg penting masalah dalam hidup aku udah keangkat sedikit"
2022-03-02 13:28:48,psycholoeys,kata dokternya harus bisa lawan pikiran negatif itu
2022-03-02 13:26:45,psycholoeys,sedih sih sebenernya denger apa yang dibilang dokternya tentang kondisiku tp yaa gapapa laa
2022-03-02 13:26:23,titanicvk,"trus dokternya nanya proses buatnya gimana, gajetot banget 😭😭😭"
2022-03-02 13:22:10,gfahyeon,"Berdasarkan hasil voting, voting terbanyak mengarah ke @Ieejeso, dan kemudian ia ditangkap oleh polisi. Namun sayangnya, mereka menangkap seorang dokter. Dokternya sekarang cuma sisa 1. T-T"
2022-03-02 13:21:12,jooheonsmooch,"@Numpangsambat @convomf Aku pertama rontgen dulu ke rs, abis itu bawa hasil rontgen-nya ke klinik namanya spine clinic family holistic, bisa liat di ig-nya @.kliniktulangbelakang nnt sm dokternya diukur derajat kita baru deh dibuat brace custom menyesuaikan kondisi skolio kita. Klo utk kemungkinan bisa-"
2022-03-02 13:20:37,SFT99HYEWON,"RT @SFT00HAECHAN: ""Dih dokternya ganjen""
""Ngapain lo dateng-dateng mau peluk""
""Dokternya aneh. Pergi!""

Eits, tenang sobat sehat. Saya mau…"
2022-03-02 13:19:47,666believer,@clingygvrl Pengen sakit terus kalo susternya gini
2022-03-02 13:18:35,asytha,@user69694646420 @steffaniBPM jadi susternya mau ngutang?
2022-03-02 13:16:02,mysoo112,"Johnny bener bener emg 
RS nya.                            Dokternya https://t.co/Y5czFd9Lju"
2022-03-02 13:15:01,_sublingual,"akhirnya jadi juga konsul disini, dokternya baik pulak yay"
2022-03-02 13:01:26,teuhaaiii,aku kena ispa kata dokternya 😔
2022-03-02 13:00:48,indahcriweel_,"@wandisih Semua gen bokap keknya nurun ke gw semoa deh ga ada yg kelewat sampe gw pernah sakit kata dokternya salah satu faktor nya  gen, okay fine.
Semoga rejekinya juga 🤲"
2022-03-02 12:59:07,dougxty,"W yakin besok dokternya bakal ngomong gini, ""Pasti keluhannya batuk gak sembuh-sembuh."""
2022-03-02 12:58:58,irindidi,"@yourpetsfess Puskeswan di bgr daftarnya 3k, bayar dokternya seikhlasnya"
