date,username,fulltext
2022-03-07 03:31:45,BaePungky,"Di ss an terakhir aku nyaranin buat dikasih nutriplus gel biar mino bisa cepet recovery nya tp kata dokternya blm boleh. Aku cuma mau mino cepet sembuh, ga tega liat dia menderita terus2an kyk gitu 😭💔 karena aku punya pengalaman kucingku dulu pas sakit aku rawat sendiri (cont)"
2022-03-07 03:27:55,awdhamcek,@sunlightboi_ Ini jelasin materi kuliahnya pas tutor aja atau ada kuliah besar dari dokternya jg ki?
2022-03-07 03:21:39,dymoncull_,"@Askrlfess Dokter praktek sendiri, kalo puskesmas dokternya banyak yg judes 😒"
2022-03-07 03:20:22,Regzindahood,"@bluecheesycake1 @preciousdowooni @Fii_thSkipperz @LiaKlopp @ndagels Banyak yang Kristen pake nama itu. Yang namanya Fitri juga ada. Di Katolik susternya pake kerudung, tapi beda bentuknya ama jilbab."
2022-03-07 03:14:56,nabilaputrid_,"@shashafirans Sejak lahir posisinya udah di rumahnya kan? Nah kucingku ini kan kucing rescue, gatau asalnya dr mana :"")) lupa nanya jg sih aku sm dokternya kmrn pas konsultasi"
2022-03-07 03:11:07,bimosalsabilo,"@fundameeental @katsubossy ""ini aku kena kanker kulit, kalo ga ditatto kata dokternya ga sembuh :("""
2022-03-07 03:08:46,aguriansa,Dokternya ternyata ishoman covid19. Diharuskan bersabar dulu ya Mom.
2022-03-07 03:08:06,mantanmicin,@bagaimana_ini Asli gak sih dialognya 😅...itu point 1 lucu banget..susternya ngarep si al jawab...jadi waktu untuk istri saya berapa hari lagi sus...biar saya siapin ibu sambung untuk anak² saya nanti😆
2022-03-07 03:05:21,detektifsejaht1,@MNC_Pictures drama RS BISA LANGSUNG DIAKHIRI SAJA GAK? MALU LIHATNYA... Andin itu paska melahirkan masa dokternya gak ada lihat2in terus cek2 kondisi ada dokter spesialis juga nggak dokter yg periksa dokter UGD..bukannya biasanya kalo udh di ICU udh di ref ke spec? #IkatanCinta
2022-03-07 03:02:01,punyaijoel,@detektifsejaht1 @Ulvatus1 @AldenialAlfahri Iyalah dokternya juga harus beda 🤭🤭🤭
2022-03-07 02:59:17,meancrownazure,"Wkwkwkwkwkwkwkwk

Perdana aku ke rumah sakit umum
malah dokternya yang curhat dan nangis https://t.co/O3q38ZmTaj"
2022-03-07 02:58:05,melarima,"Krn udah rutin tiap bulan ambil obat jd w punya track..tiap resep yg dikasi dokter sllu gw foto jadi tau tiap bulan obat apa aj yg dikasi..apa yg berubah dr obat bulanan..berikut jumlahny..
Jlh obat&amp;dosis diturunin mmg dr dokternya..kl apotek yg ngurangin dari resep dokter?"
2022-03-07 02:56:27,natasasya,@wilmaramadanti Iya wil tadi mau di sim keliling pakualaman tapi abis kuota njuk ke polres bantul deh. Di ramai mall tar kudu pake dokternya yang disitu 😂
2022-03-07 02:50:14,catismylyfe,"RT @KUCING_KEINARA: Choki ke dokternya lagi hari jumat besok ya, krn dokter Nana yg menanganin Choki dari awal di minggu ini cuma ada hari…"
2022-03-07 02:45:02,jeilly2385,"Bukan alergi vaksin kata dokternya, emang lagi kumat aja 😭👍🏻"
2022-03-07 02:43:50,audinaufal,"@UNSfess_ nder, kamu ga harus nerjemahin tulisan dokternya kok buat ambil obat ke apotek"
2022-03-07 02:42:42,KUCING_KEINARA,"Choki ke dokternya lagi hari jumat besok ya, krn dokter Nana yg menanganin Choki dari awal di minggu ini cuma ada hari jumat. 
Rencananya kl memungkinkan sekalian bersihin karang giginya. https://t.co/wGQfZKrIGg"
2022-03-07 02:38:36,bluebluethings,"Pgn facial bgt, kemaren sekalinya tritment gaboleh facial
Jaman dibandung facial malah disuruh mulu sm dokternya
Sakit bgttt tp enaksih:"" muka abis itu jd enteng"
2022-03-07 02:36:23,wincayyy,@karirfess Klo kamu terdaftar pasien cv nnti kamu bakal dikasih link by WA dr Kemenkes. Itu link isinya konsul dokter via apk2 keshatan gt dan nnti dikasih resep sm dokternya dan bisa ditebus dan dikirim k rumah sm scpt :)
2022-03-07 02:36:10,Nasikin_MA,"Masih ada waktu 1,5jam lagi sebelum bertemu dokternya.
Kini mau keluar dari RS dulu untuk mencari sarapan 🙏 https://t.co/isNYNvTvzN"
2022-03-07 02:35:09,pelukjaehyuk,eh asik dokternya
2022-03-07 02:34:16,Nasikin_MA,"Jam praktek dokternya jam 11.00, kini mengumpulkan dulu berkas2 rekam medik.
Lalu nunggu hasil laboratorium.
Hasil laboratorium ini sebagai acuan dokter utk membuat resep dosis obat yg saya minum. https://t.co/HIMoNY55Cp"
2022-03-07 02:31:41,hanumriandini,"@frdita Udah pernah, pas periksa sebelumnya w pas lagi sakit juga kan, w suruh cek kata dokternya kuping w baek2 aja bersih. Cuma di senterin doang. Tp dr periksa itu sampe sekarang masih suka sakit. Klo bisul keliatan gk ta di senterin?"
2022-03-07 02:24:26,hororoLOEY,"Janji dokternya jam 12, jam segini uda di rs.....gue mo ngapain dulu ini weee"
2022-03-07 02:19:03,iwan_saliwang,@tadinyaash Ke dokter coba mas.. temenku dulu gitu. Dibersihin sama dokternya. Krn bintitan beda2 penyebab
2022-03-07 02:02:22,juunqmo,@_kimminkyu kalau kamu gila nanti aku yang jadi dokternya 😁. udah ganti sekarang mukanya
2022-03-07 01:58:18,najaqm,Nih dokternya pasti udah gak heran lagi liat miko sering ke pet dibandingkan kucing yang lain
2022-03-07 01:54:48,nidianems,"Pagi ini ke klinik kantor karena 2 tahun ga ke drg. Kata dokter, gigiku bagus dan rapi, jadi bersihin karang gigi aja 100rb.

Dokternya ngomong gini, umur berapa kamu kok masih punya gigi susu? Hahaha

Mari cek gigi 6 bln sekali 😁"
2022-03-07 01:40:31,cincinitem,"Bu Dokternya kpopers deh kayaknya wkwkwk lucuu. Tadi ada photocard gitu di mejanyaa, tapii gak terlalu keliatann siapaa"
2022-03-07 01:37:33,kjsaraa,@rheeptr grgr setan gt yhh? tp egk ko:’) ini uda dri zaman purba trs emg dokternya blg aku alergi dingin😭😭 jd uda biasa pagi pagi bersin
2022-03-07 01:33:51,Nata05328271,@bagaimana_ini Di copot ma susternya😂
2022-03-07 01:29:03,yoimyeah,ini dokternya keren banget deh
2022-03-07 01:24:57,putriiiii278,"@qwertyouipsn Pokoknya kemusuhan banget sama dokternya, geje banget, perasaan al blm di diagnosa penyakitnya udah sadar aja, ga like bangett"
2022-03-07 01:19:37,DArisa21,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-07 01:05:20,watasiwanov2,"Anjir mau boker, mana lagi nunggu antrian dokternya"
2022-03-07 01:02:26,pmaulanni,Tertampar karna dokternya bilang; ngidam pengen ini itu tuh lebih ke ego diri sendiri. Gmn kita nyikapinnya. Mau ngikutin ego atau tetep mau sehat. Thx doker😊
2022-03-07 00:53:25,jafaru88,"@KureyaRize Waduuu, tiati ditegor dokternya bang :'("
2022-03-07 00:45:25,fujosih,"@quinntale kayanya gitu deh. biasanya disuntik dokter tuh cuma 2 kali, kemarin disuntikin perawat gitu sampe 5 kalian gara gara dokternya males nanganin bilangnya"
2022-03-07 00:35:25,Bintang0151,@qwertyouipsn Nah betul terus kan harusnya doketnya jg beda soalnya penyakit mereka beda2 lah kenape yg jelasin dokternya sama semua wkwkw😌
2022-03-07 00:33:04,GirasoleQ,"RT @dikeycuy: Seoksoo family - AU! 

“Papi! Aku mau punya puppy!” 

“Boleh! Kamu dapet puppy, Papi dapet dokternya.” - Joshua https://t.co/…"
2022-03-07 00:32:22,nuklindana_dk,Dianjurkan untuk tidak minum kopi dan mie instan serta makanan lain yang merangsang lambung. Terakhir Ibu Dokternya juga mengingatkan setelah pulang dari lokasi vaksin nanti harus makan berat.
2022-03-07 00:22:09,LNyetel,"@kuepukys @avoskinbeauty Di erha kakkk.. itulun krna diskon aku bisa treatment 😂.... aku tipe scar yang deep  bopeng parah. Lumayan naik kakk, dokternya smngat banget ngerjainnya udh pakai anastesi mash berasa sakitnya 😂😂😂... next kalo udah ada duit aki mau laser di dr clinique aja murcek.. 😂😂😂"
2022-03-07 00:14:38,chaseeatlntic,"@ZOO_FESS kucingku bulan januari flutd dianjurin pake rc s/o atau gak happy cat struvit nder sama dokternya, karena sanggupnya happy cat struvit ya sampe skrg pakenya happy cat struvit dan aman2 aja kok udah 1 bln an sejak operasi"
2022-03-07 00:10:35,turtleeonly,"tarohan beliau akan
'ke klinik aja sekarang.. jam segini dokternya ada kok. eh mahasiswa boleh ga ya ke klinik sini?'
BELIAU YG NYURUH PASTI BELIAU YG AKAN BERTNYA"
2022-03-07 00:02:53,pitamaldives,@shie_biv Emberr...yg ada itu pasien koma lg.suruh nanya sendiri jg sm dokternya.
2022-03-07 00:01:45,cintdim,Gimana ini jahitan gusi blm diambil udah nyut nyutan parah. Gegara aku isoman jadi mundur. Eh cek jadwal dokternya bebeapa hari ke depan kok tdk praktek. Lah dokternya juga lagi isoman
2022-03-07 00:01:25,ZammilaA,"@AldebaranNy @MNC_Pictures Dia gak sadar krn reyna kok,dokternya kan bilang kondisi al emng udh membaik dan sadar duluan. Pas pertama sadar yg dicari Andin&amp;askara,lagian g ad scene alam baka reyna manggil² papanya"
2022-03-06 23:59:28,HazukiKaze,"@18dewinter Dulu aku pernah juga mimisan sampe dibawa ke UGD trus kata dokternya sih gitu. ditutup aja idungnya kalo mimisan. tapi aku kan gatau ya kasusmu kenapa, jd lebih baik ke dokter biar tau juga gimana cara nanganin yg lebih tepat."
2022-03-06 23:50:39,senyummajaa,"@AlfahriJepret Tp sebenernya emg pas sesuai perkataan dokter yg waktu ditanyain mama rosa kan, dokternya bilanh kalau pak al sebentar lg akan sadar"
2022-03-06 23:49:41,namjoonkawe,"Susternya dateng telat, keburu ganti baju emak gua 😀"
2022-03-06 23:38:21,jepenjoy,"Looking S1 E1
Ngulang lagi episode 1
I forgot that this series is so stereotypical 🙄
Tapi, itu dokternya bad date banget sih!"
2022-03-06 23:16:10,yourlovelyb0y,@UNSfess_ Km belum tau? Ada resep dokternya klo mau berkembang biak.
2022-03-06 22:56:40,elmoniIo,"pls..apalagi pas gigi udah ditambal ternyata masih juga tiba2 sakit+nyeri+linu??????😭😭😭
semalaman sakit, siangnya ke dokter gigi ternyata dokternya baru masuk jam 5 sore🥲🥲🥲

Alhamdulillah..setelah diresepi semingu minum obat skrng udah aman, cpk bgt mesti bongkar tambalan,, https://t.co/9yFYpA2Jjv"
2022-03-06 22:16:37,babyidg,"@18fesss Coba simpen hp nya, yang bikin susah tidur tuh main hp. Dulu pas tidur gue acak-acakan, sama dokternya disuruh simpen hp, and works."
2022-03-06 21:05:17,lisa_masadah1,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 19:00:24,kaumretweet,"sejujurnya, aga sedikit sedih mendadak ganti dokter Obgyn di W38. bukan masalah dokternya ga cocok atau gimana, tapi biaya persalinan di RS tsbt melonjak jauh tinggi :’))). padahal dokter obgynku baik bgt dan ga mahalin biaya konsul 😭😭"
2022-03-06 18:57:06,beastkuit,Doh jangan sampe sara ngekill kristi sih 😭 nanti dokternya siapaaaa
2022-03-06 18:48:34,hihehahohok,"@Askrlfess sy sedikit tau tentang kesehatan, tolong panggil aja susternya jangan sampe habis bgt, soalnya kalo abis bgt namanya keblongan, harus ganti sekalian sama selangnya, bahkan kadang abbocathnya juga."
2022-03-06 18:43:20,lobeusomatchaw,"@Askrlfess Pencet bell/samperin susternya, kalo ga nnti darahmu yg kesedot jarum jd naik"
2022-03-06 18:43:08,Paul83Bunk,"@MRoffi65640 Pa dokternya gemesin, jd pengen kenal om"
2022-03-06 18:41:45,peacewithlove_,@Askrlfess Ya panggil susternya nderrr 😂
2022-03-06 18:17:16,anaforger,@alfajri221810 Dokternya suru genggam daun kelor dlu wkwk #abisbacawebtoon10pm
2022-03-06 18:09:02,Liihees,"@dewi_aisyah014 @kochengfess Coba nanya ke helodoc melalui chat ajah, bisa pilih Drh dan nyesuain harganya sesuai keadaan kita.. Nanti bisa kirim photo juga biar dokternya bisa liat keadaan kucing kita dan kamu jelasin keluhannya.. Nanti Drh ngasi saran untuk ngapain ajah dan ngasi saran beli obat apa ajah"
2022-03-06 17:59:51,exomemberswaifu,"@yourbananamilkk @tanyakanrl Wah saran aku mah baiknya tetep konsultasi ke dokternya kak, soalnya kondisi dan kebutuhan kulit tiap individu beda kali aja ada ingredients yang dosisnya harus diturunin perlahan oleh dokternya.. Kalau bahan merkuri setau aku ga pernah diresepin oleh dokter kak"
2022-03-06 17:22:58,Flo_BajuKinanti,"@abhikinan @serbetwarte99 Maaf kak, bantu Jawab ya, Amanda Belum Meninggal, itu jasad org lain &amp; Mandel rubah identitas jadi Melisa (seperti identitas dia pada saat jadi Susternya Anita kemarin)"
2022-03-06 17:16:19,yourbananamilkk,"@exomemberswaifu @tanyakanrl aku cuma nebus aja si ga ketemu dokternya langsung, soalnya kakakku pake itu jg jadi pake resep kakak dan kebetulan cocok. tapi takut ada merkurinya 😭😭"
2022-03-06 17:16:05,sitsarss,Tadi siang itu muka bisa merah kayaknya efek pake krim dari dokternya kebanyakan dan mana tadi buru2 jadi nggak kering bgt. Emang ya kalau skincare-an tuh harus dikasih space waktu yang lebih lama.
2022-03-06 17:15:46,pramestunggadew,@indomiekarrie @auneoxy @introvrtwoman @ohmybeautybank Yg aku tangkep dari penjelasan dokternya sih kl ga bener milih ukuran &amp; cara pakenya menscup itu punya potensi buat ngerobek selaput dara krn faktor kondisi selaput dara setiap orng beda.
2022-03-06 17:13:10,pinggirlautt,gilaaaaa!!! luka gua diteken berkali2 anjrit sama dokternya 🙂👍🏻 https://t.co/zWAOQJ4hIB
2022-03-06 17:04:31,blusalvia,"gue bingung banget harus gimana... cuma bisa nunggu sampe besok pagi baru bawa ke klinik lain. induknya dulu tuh sempet ganti-ganti klinik karena gue ga pernah sreg sama dokternya, sampe akhirnya menetap di klinik yang sekarang."
2022-03-06 17:04:30,blusalvia,"gue cari... ternyata kali ini yang coraknya hampir full oyen. dia di depan kamar gue, jalannya nyeret sempoyongan, kaki kiri depan gamau ditapakin. gue... sedih banget. gue stress. udah jam segini... mana dokternya tadi pagi update bilang klinik tutup sampe tanggal 18..."
2022-03-06 16:59:46,roypanikuroy,Di dokternya nyariin kagak yak?
2022-03-06 16:57:03,martha10969,"eh tp naudzubillah gamau sakit gigi juga sih 😭 dulu sakit gigi trus d cabut, yg kedua mau dicabut tp sama dokternya belom boleh soalnya takut infeksi, akhirnya smpe skrg ga d cabut"" dan bolong gede 😭"
2022-03-06 16:55:55,michoooflatnose,"@KUCING_KEINARA @yourpetsfess @IAmGargantua oiya ya ka banyak yg blg gitu, aku manut dokternya aja td😭"
2022-03-06 16:53:21,kepIian,"@akuagaon ooo,, kata dokternya apah"
2022-03-06 16:17:38,067hchc,dokternya sampe hapal🥲 nih pasti gara2 kopi indomie kopi indomie kopi indomie gitu terus🥲🥲 maap dok anaknya emang punya cita2 mati muda🙏
2022-03-06 16:17:13,beebawesome,"Dira and I exchanged stories abt our grandpa.

Kakek Dira masa bakti dokternya di Papua, kapalnya terguling, hilang 2 minggu, istrinya nangis-nangis dan udah siap balik Bandung. Tiba2 muncul lagi, survivalist makan daging biawak utk bertahan hidup, ngikutin sungai sampai ke desa."
2022-03-06 16:04:01,hanasofia14,"@GummyU__ Susternya cari kesempatan pegang pundak al terus, duh kapan lagi ya aku pegang pundak aldebaran😁"
2022-03-06 16:02:39,sotaroosaki,"Scam ni dokternya, ktanya obat anti puke tp napa ttp rasa nak puke"
2022-03-06 16:01:00,carramel128,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 15:56:33,punyaijoel,"@AldenialAlfahri @detektifsejaht1 @Ulvatus1 Susternya bukan Aldebaran sih, yang selalu nutupin berita2 yg jelek.. karena takut ada yg kepikiran.. atau..
Yaa karena susternya tau pasiennya Aldebaran, yang udh siap dan kuat dgn pahit manisnya berita yg disampaikan.. 🤣🤣🤣"
2022-03-06 15:56:07,skincareaaan,@ohmybeautybank Lah itu dokternya ga jelasin penyebabnya apa? Coba konsul halodoc deh
2022-03-06 15:53:56,AldenialAlfahri,@punyaijoel @detektifsejaht1 @Ulvatus1 Tpi paling kocak susternya sih.. pasien baru sadar lgsg dikasih info yg berat2
2022-03-06 15:51:40,imdeobiii,"@adriandanarw Ya terserah kalian sih percaya atau tidak, tengah malam waktu malam jum'at kakak aku tiba2 kejang2 trus pingsan. Langsung dibawa ke RS, dan dokter yg menanganinya bilang kakakku gk ada penyakit apa2 di dalam tubuhnya. Dokternya juga bingung mau ngobatinnya gimana soalnya -"
2022-03-06 15:49:14,segaalarndm12,@ZammilaA rendy pula pake kaget mo jatoh pas dokternya buka pintu😭😭😭
2022-03-06 15:48:26,bkwands,@jahepop hehe waktu itu buat ucingku yg pouch sih emang. trs aku nanya sama dokternya yg gapake bb ya rc yg itu. tp ribet ya 😂😂
2022-03-06 15:48:00,Ismikhasanah78,"Mas Askara kapan nangis??? Yahh ntar klo dicubit ma susternya 🤪🤪😭😭🤣🤣🙏🙏
#IkatanCintaEp644"
2022-03-06 15:47:39,bulekwiwi,"RT @miya_iseng: Al yaaa secinta itu sm andin &amp; se bertanggungjawab itu, br sdr g inget dia knp, yg d cari andin-askara, tau andin blm sdr l…"
2022-03-06 15:46:43,niyooa,"@chocovaniillaa owalah begitu. bisa jadi info tambahan nanti kalo semisal kamu ke dokter, coba ajak ngobrol dokternya tentang keluhan kamu. biar tau itu bagian dari efek samping obat atau karna kamu sensitif sama salah satu kandungannya."
2022-03-06 15:44:48,miya_iseng,"Al yaaa secinta itu sm andin &amp; se bertanggungjawab itu, br sdr g inget dia knp, yg d cari andin-askara, tau andin blm sdr lngsng mau bgn nyamperin, udh di thn suster ttp maksa (keliatan susternya effort nahan al), buru buru mau pulih spy bs urus andin-askara 😭 #IkatanCintaEp644"
2022-03-06 15:44:15,titiskusumadewi,"@bagaimana_ini Poin 2. 
Untung pas dokter nyuruh ngambil obat, susternya ga jawab ""obat yg mana dok?""
Dokter: ""Aspirin"" 🤣🤣🤣🤣

Itu sengaja, soalnya penulisnya keknya ga tau obat apaan yg mau dikasih 😁"
2022-03-06 15:42:19,miuuw21,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 15:41:46,PalingDepan__,"@Amaris544572201 @TanganAladin Susternya dialognya aneh.. 🤣🤣
Al ""Bagaimana keadaan istri saya sus?""
Kan bisa gini dialognya
Suster ""Mohon maaf Pak utk keadaan istri anda, nnti biar dokter saja yg menjelaskan""

Lah cobaa baru sadar dr koma di suruh nanya..
Takut ambyar lagi nnti.. kocak"
2022-03-06 15:40:42,deges161,"RT @titiskusumadewi: Al: Gmn keadaan istri saya?
Suster: Untuk lbh jelasnya silakan tnykan ke dokter ya pak.
Untung ga djawab Al: Mana dokt…"
2022-03-06 15:39:48,amiafailure,"@makelarcilor @collegemenfess di kasih kasus, main peran jadi dokternya. Anamnesisnya gimana, cara nanganinnya gimana. Kalo salah sgt terlihat gobloq"
2022-03-06 15:39:33,michoooflatnose,"@KUCING_KEINARA @yourpetsfess atau ga aku mau nanya ka. jd kitten ku abis grooming trs di vaksin sm dokternya. btw kitten ku umur 3 bulan, trs siang nya abis grooming&amp;vaksin aku kasih wetfood. abis itu malem ini pupnya mencri ka tp ga cair cair bgt warnanya coklat muda. gmn ya ka?"
2022-03-06 15:39:26,mimitiani09,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 15:37:06,titiskusumadewi,"Al: Gmn keadaan istri saya?
Suster: Untuk lbh jelasnya silakan tnykan ke dokter ya pak.
Untung ga djawab Al: Mana dokternya?

Agak ""terusik"" dgn kata ""tanyakan"". 
Mngkn alternatifnya, ""Bpk tnang ya, nanti ktika kndisi bpk sudah lebih stabil, dokter akan mnjawab""
#IkatanCintaEp644"
2022-03-06 15:36:50,marilyn_alex17,RT @matchalasagna: Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 15:35:24,Hdwit2,"@its_Rasidah Kayak bakal di respon aja sama dokternya ya kak , ohh efek panik kayaknya pap sur"
2022-03-06 15:35:04,AlfahriJepret,@CincinAndin Kan emang udah mau sadar kata dokternya wkwkwk
2022-03-06 15:34:49,gausahsenyum2,"Dan sampai Al sadar pun masih g jelas itu yg disebut sama dokter masalah di kepalanya itu apa 🤣
Susternya jg lawak,pasien baru sadar disuruh tanya sendiri sama dokternya 😭

 #IkatanCintaEp644"
2022-03-06 15:33:18,matchalasagna,Kaget denger susternya ngomong 🤣 orang baru sadar dari koma langsung dikasih tau hal yang berat  #IkatanCinta
2022-03-06 15:32:55,segathie,@AlfahriJepret @abcdexoshkji Kan kata susternya juga kondisi Al ga separah Andin. Sebentar lagi jg sadar. Suara Reyna hanya kebetulan aja lah...
2022-03-06 15:31:11,TanganAladin,"@agnesss85 Mana susternya senyum"" lagi, capek banget 😭"
2022-03-06 15:31:02,DikaNoviyanti,"@ZOO_FESS Buru dibawa, takut flutd. Gapapa, kucing ku juga takut dan galak banget sama orang. Tapi pas dipegang dokternya dia pasrah jadi kalem gitu"
2022-03-06 15:30:20,yunbeanic,"Permisii maaf nimbrung, dikasih rc hair&amp;skin dari umur berapa ya? Kata dokternya bolehkah pake rc hair&amp;skin jangka panjaang? Aku mau ganti itu buat jangka panjang kata dokter langganankj ga boleh huhu bingung https://t.co/Hx52LkQ5g7"
2022-03-06 15:30:02,BenihAldebarann,"Susternya kek Ninok nih.
Orang baru sadar malh dikasih tau yg enggak"".
Kyak pas Jaja habis sadar lgsung ditanyai hal 
yg brat ke Ninok..
Mana suster pke bilang Andin komplikasi krna preeklamsia. 
#IkatanCinta"
2022-03-06 15:28:55,teegguu,"@flowerrybee @womanfeeds_id hi maaf ya baru jawab, kl konsul ke klinik harus wajib swab jd aku konsul di wa jadi nanti sama admin nya bakal dikasih no dokternya jd kita konsul ke konsulnya dgn isi form sm foto keadaan muka kita trs nanti dikasih resep sm dokternya (..)"
2022-03-06 15:28:50,dresshijauandin,"Ini susternya gimana weh, aldebaran baru sadar nanya anaknya dimana malah suruh nanya dokter hyungalah #IkatanCintaEp644 #ikatancinta"
2022-03-06 15:28:45,cutiepain,"@ZOO_FESS itu biasanya dah kena batu ginjal atau pencernaannya bermasalah. klo kucingnya takutan trs knp? mau kucingnya kesurupan boneka anabell dokternya ttp bs nanganin ko. jd gada alasan buat ga ke vet ya, ke puskeswan yg gratis jg bs ko"
2022-03-06 15:28:22,kookieshitaeru,"@ZOO_FESS Tetep bawa nder, kucingku takutan, bahkan ampe lari2an dong di vet:) untung aja lg sepi mana dokternya sabar banget. Saranku tetep di bawa, takutnya itu penyakit yg gabisa disembuhin ama kita sendiri"
2022-03-06 15:27:57,salsa200103,Susternya geblek apa gimana sih orang Baru Sadar eh malah diceritain apa penyakit istrinya #IkatanCintaEp644
2022-03-06 15:27:34,unknown_14045,SUSTERNYA GAK SALAH? ORANG BARU SADAR WEH DI KASIH INFO KAYAK GITU #IkatanCintaEp644
2022-03-06 15:26:48,tensaa_sj,"Susternya jg jgan ksih tau dlu sih ah tkut Al drop lgi 😭😭😭😇

 #IkatanCintaEp644"
2022-03-06 15:26:20,elzahraz,Ini susternya gimana siiih... orang baru sadar dr koma malah dikasih tau penyakit istrinya 😌 #IkatanCintaEp644
2022-03-06 15:26:18,mamadarling2021,@Ismikhasanah78 Susternya gemes juga kali yaa 🤣🤣🤣
2022-03-06 15:24:51,lewopard,"@ayamsowrry mungkin sama kayak rep lain, periksain ke dokter ndin :""D. ikutin saran dokternya jg nanti!!!"
2022-03-06 15:22:33,Evanescent_03,"@_likeswanswan @tvindonesiawkwk Iya nder pas mau cabut dokternya bilang gitu, tp dulu mah ama temen ttp kena bully eheheh. Sekarang mah udh nerima keadaan malah patut disyukuri keknya karna ga semua orang punya. Makasih ya nderr🥰"
2022-03-06 15:18:24,rlmoonchild,"@ZOO_FESS Disuruh dokternya gimana perawatannya, nder? Ikut aja kata dokternya."
2022-03-06 15:18:03,Meanie614,Dokternya keren pas studi kasus explain pake inggris dulu trus arabic sm french manteb bgt https://t.co/FEA9sldcCm
2022-03-06 15:15:25,Ismikhasanah78,@mamadarling2021 Hahahaha udah dilepas ma susternya ma 🤣
2022-03-06 15:11:33,buckleybliss,@gulasemangka ayo dokternya tidur
2022-03-06 15:10:55,seri0uslyyyyyy,"ini alodokter kenapa sii,udah ngelakuin pembayaran tapi kok ga bisa chat dokternya yah"
2022-03-06 15:10:40,classystboy,"Hai mantan yang dulu aku pernah sayang sama kamu lebih dari apapun, sekarang apa kabar kamu tanpa aku?. makasih pernah hadir aku bahagia pernah menjadi milikmu walaupun hanya sebentar, dan terimakasih atas luka yang kamu berikan juga, aku sudah menemukan obat dan dokternya."
2022-03-06 15:10:36,basrengpedesss,"dari kemarin dokternya cuma bilang ada gangguan di kepala Al, tapi kagak jelas diagnosisnya apa beda banget pas kecelakaan pertama hasil CT langsung ada  #IkatanCintaEp644"
2022-03-06 15:07:44,mademorange,Ganteng ya dek dokternya. 😻 https://t.co/pGoJ7zYvFl
2022-03-06 15:07:12,toni_mld,"RT @Babeee_cat: @RereAssidik @twitkocheng Kak, coba beli obatnya sendiri, terus suntik sendiri deh, soalnya kalo dokter takut mahal. Di tem…"
2022-03-06 15:02:52,doumhi,@halloinigait @kochengfess Itu kata dokternya karena apa kak?
2022-03-06 14:58:31,erayy131,"@milchgrull @tegalfess Tergantung kulit kamu nder, nanti diarahin sama dokternya"
2022-03-06 14:55:58,hilightsky,"Day 4
hari ini abis usg dan kata dokternya udh kena ginjal. jadi fungsi ginjalnya menurun gitu 😥 anaknya udah lemes banget aku panggil juga ga ada respon sama sekali. dokter saranin operasi tp ga jamin juga dia bakal survive. meanwhile biaya operasinya doang 700k 🙃 https://t.co/lchMwyeuE3"
2022-03-06 14:55:13,dexinistra,@BaseAnakFK iya setiap akhir pertemuan disuruh buat. tergantung dokternya klo rewel minta tulis tangan ya tulis tangan tapi kalau ada dokter yang santai biasanya aku ketik wkwkwk
2022-03-06 14:48:21,danarzita,"@FYudiWibowo4 2 anakku lahir di sini, dokternya sama"
2022-03-06 14:48:01,starocean9211,Terima lah.. kan dokternya yg ngomong.. 😆🤭✌️ https://t.co/tgoZyRxkRo
2022-03-06 14:41:06,hypacar,"@ZOO_FESS tergantung vet nya nder, kucing ku di kasih antibiotik, vitamin sama anti diare plus harga cek dokternya 105 ribu"
2022-03-06 14:39:35,hellahotdamn,"RT @starocean9211: Begitu dokternya diceritain, dokternya langsung ketawa.. 
- Dek, adek ini sakit parah, penyakitnya jarang yang kena.. ma…"
2022-03-06 14:37:08,rins_moon,"RT @dikeycuy: Seoksoo family - AU! 

“Papi! Aku mau punya puppy!” 

“Boleh! Kamu dapet puppy, Papi dapet dokternya.” - Joshua https://t.co/…"
2022-03-06 14:29:50,petruck_wuzt,"di rumah sakit banyak tabung oksigen, tapi waktu aku sesek napas, aku bilang sama susternya, aku cuma butuh kamu. soalnya kamu oksigen aku."
2022-03-06 14:26:43,wiishmeeluuck,"@pzikofat klo panasnya pas hari itu doang tapi klo sakit lengan nya tuh sskitar 3 hari kayaknya, soalnya waktu itu abis vaksin minum es(ngga tau itu efek es apa efek vaksin)

tapi yang parah pas vaksin kedua, dokternya kek agak kasar gitu sampek lenganku biru item gitu bekas vaksinnya"
2022-03-06 14:24:49,stfubitcc,kan diruang operasi gaboleh ada makan/minuman gtu nah trs dokternya buka puasanya gimana?
